fid,batiment_c,batiment_g,code_depar,code_iris,code_commu,s_geom_cst,hauteur,altitude_s,fictive_ge
75737,BATIMENT0000000245187446-2,75111000AP0065_7b37f93873fd9c1,"75","751114209","75056","121",19.000000000000000,34.399999999999999,"0"
75738,BATIMENT0000000245187447-2,75111000AP0065_7b37f93873fd9c1,"75","751114209","75056","274",19.000000000000000,34.399999999999999,"0"
75739,BATIMENT0000000240755895-2,75111000AT0063_2435ec4745ce728,"75","751114213","75056","219",12.600000000000000,50.899999999999999,"0"
75740,BATIMENT0000000240755900-3,75111000AT0063_2435ec4745ce728,"75","751114213","75056","332",27.500000000000000,50.899999999999999,"0"
75741,BATIMENT0000000240757233-2,75111000AZ0086_5ece733eb1d515b,"75","751114205","75056","170",26.000000000000000,33.399999999999999,"0"
75742,BATIMENT0000000240757234-3,75111000AZ0086_5ece733eb1d515b,"75","751114205","75056","409",10.300000000000001,33.399999999999999,"0"
75743,BATIMENT0000000240755880-1,75111000AT0045_3ef2b4b6768cf46,"75","751114214","75056","2042",23.600000000000001,50.899999999999999,"0"
75744,BATIMENT0000000240758977-4,75111000AT0045_3ef2b4b6768cf46,"75","751114214","75056","166",24.899999999999999,48.000000000000000,"0"
75745,BATIMENT0000000240758978-4,75111000AT0045_3ef2b4b6768cf46,"75","751114214","75056","261",9.900000000000000,48.000000000000000,"0"
75746,BATIMENT0000000240758878-1,75111000AT0027_77536535af9e3a0,"75","751114213","75056","78",9.000000000000000,43.200000000000003,"0"
75747,BATIMENT0000000240758879-1,75111000AT0027_77536535af9e3a0,"75","751114213","75056","60",19.199999999999999,43.200000000000003,"0"
75748,BATIMENT0000000240758880-1,75111000AT0027_77536535af9e3a0,"75","751114213","75056","75",19.199999999999999,43.200000000000003,"0"
75749,BATIMENT0000000240755878-2,75111000AT0028_8a9d481932e4a3c,"75","751114213","75056","1691",4.400000000000001,50.899999999999999,"0"
75750,BATIMENT0000000240755879-1,75111000AT0028_8a9d481932e4a3c,"75","751114213","75056","166",6.800000000000000,47.299999999999997,"0"
75751,BATIMENT0000000240755882-2,75111000AT0028_8a9d481932e4a3c,"75","751114213","75056","1379",7.800000000000000,47.600000000000001,"0"
75752,BATIMENT0000000240758876-2,75111000AT0028_8a9d481932e4a3c,"75","751114213","75056","87",7.300000000000000,45.500000000000000,"0"
75753,BATIMENT0000000240758877-2,75111000AT0028_8a9d481932e4a3c,"75","751114213","75056","264",18.500000000000000,45.500000000000000,"0"
75754,BATIMENT0000000240757528-2,75111000AT0030_c0f8ebeabc35d48,"75","751114213","75056","239",16.199999999999999,45.200000000000003,"0"
75755,BATIMENT0000000240757533-1,75111000AT0030_c0f8ebeabc35d48,"75","751114213","75056","46",17.399999999999999,45.500000000000000,"0"
75756,BATIMENT0000000240755881-3,75111000AT0033_177994b177c2056,"75","751114213","75056","86",4.800000000000000,50.899999999999999,"0"
75757,BATIMENT0000000240755883-2,75111000AT0033_177994b177c2056,"75","751114213","75056","241",5.600000000000000,50.899999999999999,"0"
75758,BATIMENT0000000240757083-1,75111000AT0036_f3604fc4c5bcc5e,"75","751114213","75056","289",13.400000000000000,50.899999999999999,"0"
75759,BATIMENT0000000240757084-1,75111000AT0036_f3604fc4c5bcc5e,"75","751114213","75056","636",3.200000000000000,50.899999999999999,"0"
75760,BATIMENT0000000240758027-2,75111000AT0042_72f809e38f8a588,"75","751114214","75056","149",16.000000000000000,47.799999999999997,"0"
75761,BATIMENT0000000240758979-2,75111000AT0042_72f809e38f8a588,"75","751114214","75056","75",7.500000000000000,48.000000000000000,"0"
75762,BATIMENT0000000240758980-2,75111000AT0042_72f809e38f8a588,"75","751114214","75056","129",19.800000000000001,48.000000000000000,"0"
75768,BATIMENT0000000240757085-2,75111000AT0046_7f26454ba753d0f,"75","751114214","75056","959",29.899999999999999,50.899999999999999,"0"
75769,BATIMENT0000000240757086-2,75111000AT0046_7f26454ba753d0f,"75","751114213","75056","41",2.300000000000000,50.899999999999999,"0"
75770,BATIMENT0000000240757087-2,75111000AT0046_7f26454ba753d0f,"75","751114213","75056","4439",19.100000000000001,50.899999999999999,"0"
75771,BATIMENT0000000240757081-3,75111000AT0047_4c30e77c8f4d69f,"75","751114213","75056","139",2.200000000000000,50.899999999999999,"0"
75772,BATIMENT0000000240757082-2,75111000AT0047_4c30e77c8f4d69f,"75","751114213","75056","540",19.000000000000000,50.899999999999999,"0"
75773,BATIMENT0000000240757079-1,75111000AT0048_eb8459f99a69dc1,"75","751114213","75056","48",2.200000000000000,50.899999999999999,"0"
75774,BATIMENT0000000240757080-3,75111000AT0048_eb8459f99a69dc1,"75","751114213","75056","308",19.000000000000000,50.899999999999999,"0"
75775,BATIMENT0000000240758898-1,75111000AV0001_f790ffa8085bc49,"75","751114214","75056","120",3.500000000000000,50.600000000000001,"0"
75776,BATIMENT0000000240758899-1,75111000AV0001_f790ffa8085bc49,"75","751114214","75056","103",5.000000000000000,50.600000000000001,"0"
75777,BATIMENT0000000240758900-1,75111000AV0001_f790ffa8085bc49,"75","751114214","75056","190",5.400000000000000,50.600000000000001,"0"
75778,BATIMENT0000000240758901-1,75111000AV0001_f790ffa8085bc49,"75","751114214","75056","254",17.800000000000001,50.600000000000001,"0"
75779,BATIMENT0000000240758902-1,75111000AV0001_f790ffa8085bc49,"75","751114214","75056","240",17.800000000000001,50.600000000000001,"0"
75780,BATIMENT0000000240757092-2,75111000AT0052_62e10495a92ee08,"75","751114213","75056","247",3.100000000000000,50.399999999999999,"0"
75781,BATIMENT0000000240757093-2,75111000AT0052_62e10495a92ee08,"75","751114213","75056","428",17.800000000000001,50.399999999999999,"0"
75782,BATIMENT0000000240757605-2,75111000AV0009_cf74f1df4a8bc2d,"75","751114214","75056","182",11.500000000000000,50.600000000000001,"0"
75783,BATIMENT0000000240757606-1,75111000AV0009_cf74f1df4a8bc2d,"75","751114214","75056","100",8.600000000000000,50.600000000000001,"0"
75784,BATIMENT0000000240757607-2,75111000AV0009_cf74f1df4a8bc2d,"75","751114214","75056","243",5.700000000000000,50.600000000000001,"0"
75785,BATIMENT0000000240758891-1,75111000AV0078_0f771ca783b9c0f,"75","751114201","75056","170",26.100000000000001,53.700000000000003,"0"
75786,BATIMENT0000000240758892-1,75111000AV0078_0f771ca783b9c0f,"75","751114201","75056","153",25.699999999999999,53.700000000000003,"0"
75787,BATIMENT0000000240758893-2,75111000AV0078_0f771ca783b9c0f,"75","751114201","75056","486",11.000000000000000,53.700000000000003,"0"
75788,BATIMENT0000000240757252-1,75111000AW0010_7db56c9c8d8b08d,"75","751114214","75056","144",4.500000000000000,53.700000000000003,"0"
75789,BATIMENT0000000240757253-1,75111000AW0010_7db56c9c8d8b08d,"75","751114214","75056","137",23.699999999999999,53.700000000000003,"0"
75790,BATIMENT0000000240757237-2,75111000AW0019_fbc277699bd4eb2,"75","751114201","75056","176",17.399999999999999,54.399999999999999,"0"
75791,BATIMENT0000000240757238-7,75111000AW0019_fbc277699bd4eb2,"75","751114201","75056","464",5.700000000000000,54.399999999999999,"0"
75792,BATIMENT0000000240756711-2,75111000AW0032_e5d2ba00d3ea407,"75","751114201","75056","9",27.000000000000000,57.399999999999999,"0"
75793,BATIMENT0000000240756714-2,75111000AW0032_e5d2ba00d3ea407,"75","751114201","75056","609",24.500000000000000,57.399999999999999,"0"
75794,BATIMENT0000000240757304-1,75111000AX0010_cf6d474c65d920e,"75","751114202","75056","60",7.300000000000000,50.899999999999999,"0"
75795,BATIMENT0000000240757305-1,75111000AX0010_cf6d474c65d920e,"75","751114202","75056","80",7.300000000000000,50.899999999999999,"0"
75796,BATIMENT0000000240757306-1,75111000AX0010_cf6d474c65d920e,"75","751114202","75056","162",19.100000000000001,50.899999999999999,"0"
75797,BATIMENT0000000240757307-1,75111000AX0010_cf6d474c65d920e,"75","751114202","75056","146",19.100000000000001,50.899999999999999,"0"
75798,BATIMENT0000000240757308-1,75111000AX0010_cf6d474c65d920e,"75","751114202","75056","145",19.100000000000001,50.899999999999999,"0"
75799,BATIMENT0000000240757301-1,75111000AX0011_b90ac190d0f0159,"75","751114202","75056","175",18.199999999999999,51.000000000000000,"0"
75800,BATIMENT0000000240757302-1,75111000AX0011_b90ac190d0f0159,"75","751114202","75056","144",18.199999999999999,51.000000000000000,"0"
75801,BATIMENT0000000240757303-1,75111000AX0011_b90ac190d0f0159,"75","751114202","75056","144",18.199999999999999,51.000000000000000,"0"
75802,BATIMENT0000000240757299-1,75111000AX0011_b90ac190d0f0159,"75","751114202","75056","63",6.400000000000000,51.000000000000000,"0"
75803,BATIMENT0000000240757300-1,75111000AX0011_b90ac190d0f0159,"75","751114202","75056","78",6.400000000000000,51.000000000000000,"0"
75804,BATIMENT0000000240756615-1,75111000AX0015_38f3966c3574953,"75","751114202","75056","157",16.800000000000001,51.100000000000001,"0"
75805,BATIMENT0000000240756616-1,75111000AX0015_38f3966c3574953,"75","751114202","75056","188",6.400000000000000,51.000000000000000,"0"
75806,BATIMENT0000000240757256-1,75111000AV0014_064eefaf9ea5e9a,"75","751114214","75056","92",16.399999999999999,50.600000000000001,"0"
75807,BATIMENT0000000240757257-1,75111000AV0014_064eefaf9ea5e9a,"75","751114214","75056","152",5.500000000000000,50.600000000000001,"0"
75808,BATIMENT0000000240756620-2,75111000AX0018_1262b7859947572,"75","751114202","75056","260",6.500000000000000,50.899999999999999,"0"
75809,BATIMENT0000000240756630-2,75111000AX0018_1262b7859947572,"75","751114202","75056","40",6.300000000000000,51.100000000000001,"0"
75810,BATIMENT0000000240757313-2,75111000AX0018_1262b7859947572,"75","751114202","75056","104",7.000000000000000,50.399999999999999,"0"
75811,BATIMENT0000000240757314-3,75111000AX0018_1262b7859947572,"75","751114202","75056","246",18.500000000000000,50.399999999999999,"0"
75812,BATIMENT0000000240757315-2,75111000AX0018_1262b7859947572,"75","751114202","75056","289",18.500000000000000,50.399999999999999,"0"
75813,BATIMENT0000000356564000-1,75111000AX0066_604656adc2c1860,"75","751114202","75056","68",13.699999999999999,50.600000000000001,"0"
75814,BATIMENT0000000356564060-1,75111000AX0066_604656adc2c1860,"75","751114202","75056","386",16.699999999999999,52.700000000000003,"0"
75815,BATIMENT0000000356564075-1,75111000AX0066_604656adc2c1860,"75","751114202","75056","684",21.600000000000001,50.399999999999999,"0"
75816,BATIMENT0000000356564116-1,75111000AX0066_604656adc2c1860,"75","751114202","75056","414",19.300000000000001,50.799999999999997,"0"
75817,BATIMENT0000000356564121-1,75111000AX0066_604656adc2c1860,"75","751114202","75056","239",14.000000000000000,51.700000000000003,"0"
75818,BATIMENT0000000356564159-1,75111000AX0066_604656adc2c1860,"75","751114202","75056","144",8.400000000000000,53.399999999999999,"0"
75819,BATIMENT0000000240756447-1,75111000AW0039_50df560f637dc61,"75","751114201","75056","407",15.400000000000000,54.399999999999999,"0"
75820,BATIMENT0000000240757239-3,75111000AW0039_50df560f637dc61,"75","751114201","75056","52",5.700000000000000,54.399999999999999,"0"
75821,BATIMENT0000000240757240-4,75111000AW0039_50df560f637dc61,"75","751114201","75056","931",19.800000000000001,54.399999999999999,"0"
75822,BATIMENT0000000240757249-1,75111000AW0043_4b735b26542b49b,"75","751114214","75056","474",25.800000000000001,53.600000000000001,"0"
75823,BATIMENT0000000240757251-3,75111000AW0043_4b735b26542b49b,"75","751114214","75056","604",11.699999999999999,53.600000000000001,"0"
75824,BATIMENT0000000253249619-3,75111000AW0043_4b735b26542b49b,"75","751114214","75056","537",13.699999999999999,53.000000000000000,"0"
75825,BATIMENT0000000240756641-1,75111000AX0067_b7f3db57f03ace9,"75","751114202","75056","92",21.000000000000000,50.899999999999999,"0"
75826,BATIMENT0000000240756645-1,75111000AX0067_b7f3db57f03ace9,"75","751114202","75056","406",18.699999999999999,50.899999999999999,"0"
75827,BATIMENT0000000245187417-1,75111000BD0093_c7f71ec5db6c28f,"75","751114207","75056","196",5.400000000000000,35.000000000000000,"0"
75828,BATIMENT0000000245187418-1,75111000BD0093_c7f71ec5db6c28f,"75","751114207","75056","806",16.199999999999999,35.000000000000000,"0"
75829,BATIMENT0000000240757245-2,75111000AV0021_ffb07e88816bc75,"75","751114214","75056","216",23.600000000000001,51.799999999999997,"0"
75830,BATIMENT0000000240757246-3,75111000AV0021_ffb07e88816bc75,"75","751114214","75056","233",10.900000000000000,51.799999999999997,"0"
75831,BATIMENT0000000240756584-2,75111000AY0058_99f90435ea835f7,"75","751114203","75056","342",5.300000000000000,48.000000000000000,"0"
75832,BATIMENT0000000240756586-2,75111000AY0058_99f90435ea835f7,"75","751114203","75056","186",20.399999999999999,45.299999999999997,"0"
75833,BATIMENT0000000240757279-2,75111000AY0060_74cd3d94a070d5d,"75","751114203","75056","356",19.899999999999999,47.500000000000000,"0"
75834,BATIMENT0000000240757280-2,75111000AY0060_74cd3d94a070d5d,"75","751114203","75056","424",7.600000000000000,47.500000000000000,"0"
75835,BATIMENT0000000240757274-1,75111000AY0016_76cedc5d46600a1,"75","751114203","75056","13",1.500000000000000,48.000000000000000,"0"
75836,BATIMENT0000000240757275-1,75111000AY0016_76cedc5d46600a1,"75","751114203","75056","14",1.500000000000000,48.000000000000000,"0"
75837,BATIMENT0000000240757276-1,75111000AY0016_76cedc5d46600a1,"75","751114203","75056","321",15.400000000000000,48.000000000000000,"0"
75838,BATIMENT0000000240756549-2,75111000AY0023_6d375724383d599,"75","751114203","75056","54",4.600000000000000,48.000000000000000,"0"
75839,BATIMENT0000000240756551-2,75111000AY0023_6d375724383d599,"75","751114203","75056","143",10.300000000000001,46.700000000000003,"0"
75840,BATIMENT0000000240756435-2,75111000AV0052_e76f1874f880ab6,"75","751114201","75056","148",5.600000000000000,53.700000000000003,"0"
75841,BATIMENT0000000240757591-2,75111000AV0052_e76f1874f880ab6,"75","751114201","75056","90",16.100000000000001,53.700000000000003,"0"
75842,BATIMENT0000000240756545-2,75111000AY0025_63ecebdc3e80e0b,"75","751114203","75056","95",12.000000000000000,48.000000000000000,"0"
75843,BATIMENT0000000240756548-2,75111000AY0025_63ecebdc3e80e0b,"75","751114203","75056","163",15.000000000000000,46.500000000000000,"0"
75844,BATIMENT0000000240756582-2,75111000AY0050_7e14ece60096e5d,"75","751114203","75056","1774",22.699999999999999,48.000000000000000,"0"
75845,BATIMENT0000000253249615-1,75111000AY0050_7e14ece60096e5d,"75","751114203","75056","647",4.100000000000000,48.000000000000000,"0"
75846,BATIMENT0000000253249616-2,75111000AY0050_7e14ece60096e5d,"75","751114203","75056","1483",5.300000000000000,48.000000000000000,"0"
75847,BATIMENT0000000253249622-1,75111000AY0050_7e14ece60096e5d,"75","751114203","75056","885",21.800000000000001,48.000000000000000,"0"
75848,BATIMENT0000000240756829-2,75111000AZ0043_17fdba7e0ac984b,"75","751114204","75056","86",19.800000000000001,42.500000000000000,"0"
75849,BATIMENT0000000240756818-3,75111000AZ0043_17fdba7e0ac984b,"75","751114204","75056","74",20.199999999999999,42.500000000000000,"0"
75850,BATIMENT0000000240757231-1,75111000AZ0074_4e42a6ca930836d,"75","751114205","75056","113",3.100000000000000,39.200000000000003,"0"
75851,BATIMENT0000000240757232-1,75111000AZ0074_4e42a6ca930836d,"75","751114205","75056","451",20.699999999999999,39.200000000000003,"0"
75852,BATIMENT0000000240758896-1,75111000AV0055_6a25064d0100985,"75","751114201","75056","86",9.500000000000000,53.799999999999997,"0"
75853,BATIMENT0000000240758897-1,75111000AV0055_6a25064d0100985,"75","751114201","75056","115",20.399999999999999,53.799999999999997,"0"
75854,BATIMENT0000000240756387-2,75111000AZ0080_a1a46ad501826c8,"75","751114205","75056","293",22.699999999999999,36.100000000000001,"0"
75855,BATIMENT0000000240756388-2,75111000AZ0080_a1a46ad501826c8,"75","751114205","75056","247",3.600000000000000,37.899999999999999,"0"
75856,BATIMENT0000000240757221-2,75111000AZ0081_2af4d77b5432276,"75","751114205","75056","190",3.900000000000000,39.399999999999999,"0"
75857,BATIMENT0000000240757222-2,75111000AZ0081_2af4d77b5432276,"75","751114205","75056","439",17.899999999999999,39.399999999999999,"0"
75858,BATIMENT0000000240756384-2,75111000AZ0082_5a239ffb1326ead,"75","751114205","75056","112",18.699999999999999,37.399999999999999,"0"
75859,BATIMENT0000000240756386-2,75111000AZ0082_5a239ffb1326ead,"75","751114205","75056","54",21.000000000000000,34.500000000000000,"0"
75860,BATIMENT0000000240756391-1,75111000AZ0082_5a239ffb1326ead,"75","751114205","75056","313",20.600000000000001,37.100000000000001,"0"
75863,BATIMENT0000000240757208-2,75111000BA0057_b34550a3b6a81c5,"75","751114205","75056","173",18.399999999999999,41.299999999999997,"0"
75864,BATIMENT0000000240757209-3,75111000BA0057_b34550a3b6a81c5,"75","751114205","75056","556",6.700000000000000,41.299999999999997,"0"
75865,BATIMENT0000000240757217-3,75111000BA0092_5a7cecbddae0a33,"75","751114212","75056","522",5.600000000000000,42.399999999999999,"0"
75866,BATIMENT0000000240757218-3,75111000BA0092_5a7cecbddae0a33,"75","751114212","75056","1239",22.899999999999999,42.399999999999999,"0"
75867,BATIMENT0000000240757281-1,75111000AY0051_742edf598a6c3df,"75","751114203","75056","668",9.000000000000000,47.100000000000001,"0"
75868,BATIMENT0000000240757282-2,75111000AY0051_742edf598a6c3df,"75","751114203","75056","121",7.700000000000000,47.100000000000001,"0"
75869,BATIMENT0000000240757284-2,75111000AY0051_742edf598a6c3df,"75","751114203","75056","584",20.600000000000001,47.100000000000001,"0"
75870,BATIMENT0000000253249621-2,75111000AY0051_742edf598a6c3df,"75","751114203","75056","319",17.500000000000000,47.000000000000000,"0"
75871,BATIMENT0000000240757293-1,75111000AY0053_72acda6d552889e,"75","751114203","75056","172",7.600000000000000,48.000000000000000,"0"
75872,BATIMENT0000000240757294-2,75111000AY0053_72acda6d552889e,"75","751114203","75056","210",18.500000000000000,48.000000000000000,"0"
75873,BATIMENT0000000240757298-1,75111000AY0053_72acda6d552889e,"75","751114203","75056","402",9.300000000000001,48.000000000000000,"0"
75874,BATIMENT0000000253249618-1,75111000AY0053_72acda6d552889e,"75","751114203","75056","146",14.500000000000000,48.000000000000000,"0"
75875,BATIMENT0000000253249620-2,75111000AY0053_72acda6d552889e,"75","751114203","75056","299",1.800000000000000,48.000000000000000,"0"
75876,BATIMENT0000000240757295-2,75111000AY0054_1ea4e83ea52f7b4,"75","751114203","75056","107",8.199999999999999,46.000000000000000,"0"
75877,BATIMENT0000000240757296-2,75111000AY0054_1ea4e83ea52f7b4,"75","751114203","75056","140",20.199999999999999,46.000000000000000,"0"
75878,BATIMENT0000000240757225-2,75111000AZ0088_16dc4f2b0920fa3,"75","751114205","75056","541",10.000000000000000,38.600000000000001,"0"
75879,BATIMENT0000000240757226-2,75111000AZ0088_16dc4f2b0920fa3,"75","751114205","75056","351",5.300000000000000,38.600000000000001,"0"
75880,BATIMENT0000000240757227-1,75111000AZ0088_16dc4f2b0920fa3,"75","751114205","75056","945",23.500000000000000,38.600000000000001,"0"
75881,BATIMENT0000000240757228-2,75111000AZ0088_16dc4f2b0920fa3,"75","751114205","75056","403",23.500000000000000,38.600000000000001,"0"
75882,BATIMENT0000000240757185-1,75111000BA0095_dfa2ed59dcb1b3b,"75","751114211","75056","392",22.500000000000000,33.500000000000000,"0"
75883,BATIMENT0000000240757186-3,75111000BA0095_dfa2ed59dcb1b3b,"75","751114211","75056","566",11.600000000000000,33.500000000000000,"0"
75884,BATIMENT0000000240756390-3,75111000AZ0101_4e9dd59ee5b0bdf,"75","751114205","75056","96",13.600000000000000,34.200000000000003,"0"
75885,BATIMENT0000000240757229-2,75111000AZ0101_4e9dd59ee5b0bdf,"75","751114205","75056","93",6.100000000000000,38.100000000000001,"0"
75886,BATIMENT0000000240757230-4,75111000AZ0101_4e9dd59ee5b0bdf,"75","751114205","75056","1224",23.699999999999999,38.100000000000001,"0"
